"sector","provincia","anio","vab","es_extractivo","region","participacion","variacion_pct"
"Enseñanza privada","Rio Negro",2006,38.29741666842081,FALSE,"Patagonia",0.007907630103786643,2.18239965549738
"Salud pública","Rio Negro",2006,117.11344364936234,FALSE,"Patagonia",0.024181521186609205,1.2542544667083266
"Salud privada","Rio Negro",2006,156.0339221611854,FALSE,"Patagonia",0.032217800766470586,6.341724330943577
"Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares","Rio Negro",2006,8.00512241060427,FALSE,"Patagonia",0.001652893392435748,8.439922885900808
"Asociaciones","Rio Negro",2006,31.728579447422682,FALSE,"Patagonia",0.006551300108858531,6.660901701754129
"Servicios culturales y deportivos. Otras actividades","Rio Negro",2006,120.93692769894587,FALSE,"Patagonia",0.024970992127524277,13.463256239314237
"Servicio doméstico*","Rio Negro",2006,48.90474033018253,FALSE,"Patagonia",0.010097824618329967,9.859970813643514
"Agricultura, ganaderia, caza y servicios conexos","Salta",2006,1476.0785489023247,FALSE,"NOA",0.3047799090448425,30.93397437036698
"Silvicultura, extracción de madera y servicios conexos","Salta",2006,148.62132632094367,FALSE,"NOA",0.030687251943269343,82.42766881389822
"Pesca","Salta",2006,0,FALSE,"NOA",0,NA
"Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.","Salta",2006,853.5095768103758,TRUE,"NOA",0.17623220077455504,2.1387932218311922
"Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.","Salta",2006,76.3450646271398,TRUE,"NOA",0.015763688098025475,-19.323772525681115
"Elaboración de productos alimenticios y bebidas","Salta",2006,359.56987527856154,FALSE,"NOA",0.07424379547020782,12.96457889354068
"Elaboración de productos de tabaco","Salta",2006,86.72696258223192,FALSE,"NOA",0.017907336833263066,4.1916485433812545
"Fabricación de productos textiles","Salta",2006,6.31140542099953,FALSE,"NOA",0.0013031756145957315,-1.8996121175698488
"Fabricación de prendas de vestir; terminación y teñido de pieles","Salta",2006,28.25465960489574,FALSE,"NOA",0.005834006998392431,-7.953494178488974
"Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes","Salta",2006,29.600076874213634,FALSE,"NOA",0.006111808036335164,5.266741768497618
"Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables","Salta",2006,33.44553614191119,FALSE,"NOA",0.006905816408529226,9.492949075403413
"Fabricación de papel y de  productos de papel","Salta",2006,0,FALSE,"NOA",0,NA
"Edición e impresión; reproducción de grabaciones","Salta",2006,19.680688701794914,FALSE,"NOA",0.004063658073571687,3.431714641372019
"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear","Salta",2006,162.9058080454147,FALSE,"NOA",0.03363670408724538,0.8755768929580077
"Fabricación de sustancias y productos químicos","Salta",2006,87.01814551892853,FALSE,"NOA",0.0179674601302433,0.8228060118801617
"Fabricación de productos de caucho y plástico","Salta",2006,3.9409953229735004,FALSE,"NOA",8.137346057736761e-4,17.065737281757
"Fabricación de productos minerales no metálicos","Salta",2006,26.53701693875974,FALSE,"NOA",0.005479349059662972,32.99749823031761
"Fabricación de metales comunes","Salta",2006,0,FALSE,"NOA",0,NA
"Fabricación de productos elaborados de metal, excepto maquinaria y equipo","Salta",2006,40.547393302923304,FALSE,"NOA",0.008372204075494749,2.970454997362215
"Fabricación de maquinaria y equipo n.c.p.","Salta",2006,7.921944431460467,FALSE,"NOA",0.0016357188478040724,32.90790828759782
"Fabricación de maquinaria de oficina, contabilidad e informática","Salta",2006,0,FALSE,"NOA",0,NA
"Fabricación de maquinaria y aparatos eléctricos  n.c.p.","Salta",2006,6.644362099456361,FALSE,"NOA",0.0013719243314247983,22.96136365656696
"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Salta",2006,0,FALSE,"NOA",0,NA
"Fabricación de instrumentos médicos, ópticos y de precisión; fabricación de relojes","Salta",2006,30.405621383288526,FALSE,"NOA",0.006278136435585999,6.802084715722256
"Fabricación de vehículos automotores, remolques y semirremolques","Salta",2006,11.806082053096166,FALSE,"NOA",0.002437713505825563,22.024189168676433
"Fabricación de equipo de transporte n.c.p.","Salta",2006,1.2969488527806199,FALSE,"NOA",2.677933052277199e-4,-21.403072330493224
"Fabricación de muebles y colchones; industrias manufactureras n.c.p.","Salta",2006,113.79766615166346,FALSE,"NOA",0.023496881222893784,12.167637177226975
"Reciclamiento","Salta",2006,0.18893943486265902,FALSE,"NOA",3.901211342394196e-5,-11.307694570521909
"Reparación, mantenimiento e instalación de maquinas y equipos","Salta",2006,4.442784345604784,FALSE,"NOA",9.173437346990928e-4,23.07196404688112
"Generación captación y distribución de energía eléctrica","Salta",2006,188.4781580240164,FALSE,"NOA",0.03891686922909167,5.771084386271075
"Fabricación de gas ; distribución de combustibles gaseosos por tuberías","Salta",2006,13.717344081839709,FALSE,"NOA",0.002832349866955871,6.620779484855532
"Captación , depuración y distribución de agua","Salta",2006,39.65098007034128,FALSE,"NOA",0.008187113150830806,0.8781931911145513
"Construcción","Salta",2006,445.88412532823895,FALSE,"NOA",0.09206591564055876,0.18079741200480726
"Comercio mayorista, minorista y reparaciones","Salta",2006,1281.728410911447,FALSE,"NOA",0.26465059653382383,14.19695975336337
"Hoteles; campamentos y otros tipos de hospedaje temporal","Salta",2006,35.683625680721896,FALSE,"NOA",0.007367935939078734,5.495138233041041
"Restaurantes, bares y cantinas","Salta",2006,109.32727941118098,FALSE,"NOA",0.022573838160468193,17.621256484896474
"Transporte","Salta",2006,352.37496304653956,FALSE,"NOA",0.07275819384196656,11.955077212674482
"Comunicaciones","Salta",2006,228.16729707683916,FALSE,"NOA",0.047111861426209406,22.430914766809764
"Intermediación financiera y otros servicios financieros","Salta",2006,114.9371460575106,FALSE,"NOA",0.02373216042420782,18.687577857817892
"Servicios de seguros","Salta",2006,45.92857736628301,FALSE,"NOA",0.009483308081852647,3.4843077884118667
"Servicios auxiliares a la actividad financiera","Salta",2006,17.575595072740786,FALSE,"NOA",0.00362899946731316,16.19501489037869
"Propiedad de la vivienda*","Salta",2006,399.10453036120254,FALSE,"NOA",0.08240688989981453,3.2476398044743116
"Resto","Salta",2006,380.57538357711087,FALSE,"NOA",0.0785810015853115,8.173518635126964
"Administración pública y defensa; Planes de seguridad social de afiliación obligatoria","Salta",2006,427.79327035248696,FALSE,"NOA",0.08833052558414653,-14.399956652292845
"Enseñanza pública","Salta",2006,261.7261563084889,FALSE,"NOA",0.05404107672567765,-3.24226669522496
"Enseñanza privada","Salta",2006,87.93186033755305,FALSE,"NOA",0.01815612347713659,4.523419279785412
"Salud pública","Salta",2006,94.05226500757564,FALSE,"NOA",0.01941986135885995,4.576596663255028
"Salud privada","Salta",2006,183.42968626786464,FALSE,"NOA",0.03787446348191811,-0.7994734964560823
"Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares","Salta",2006,16.848859309851033,FALSE,"NOA",0.003478943455810326,18.516218845974343
"Asociaciones","Salta",2006,53.09582921802697,FALSE,"NOA",0.010963198409572973,3.957136060185573
"Servicios culturales y deportivos. Otras actividades","Salta",2006,119.96345265049861,FALSE,"NOA",0.024769989520350144,7.066780576644138
"Servicio doméstico*","Salta",2006,62.65002418359103,FALSE,"NOA",0.012935943474371008,9.993847811912193
"Agricultura, ganaderia, caza y servicios conexos","San Juan",2006,571.3554985859429,FALSE,"Cuyo",0.11797317766103338,-14.492766977847982
"Silvicultura, extracción de madera y servicios conexos","San Juan",2006,0,FALSE,"Cuyo",0,NA
"Pesca","San Juan",2006,0,FALSE,"Cuyo",0,NA
"Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.","San Juan",2006,0,TRUE,"Cuyo",0,NA
"Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.","San Juan",2006,404.25974932693805,TRUE,"Cuyo",0.08347133675371099,335.2375901864831
"Elaboración de productos alimenticios y bebidas","San Juan",2006,551.1382568438863,FALSE,"Cuyo",0.11379873240277541,7.584783305145071
"Elaboración de productos de tabaco","San Juan",2006,0,FALSE,"Cuyo",0,NA
"Fabricación de productos textiles","San Juan",2006,45.48277422734006,FALSE,"Cuyo",0.009391258888237594,-2.3877219988266085
"Fabricación de prendas de vestir; terminación y teñido de pieles","San Juan",2006,70.70002875565652,FALSE,"Cuyo",0.014598104111492385,-1.3371445793923575
"Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes","San Juan",2006,6.116200806889981,FALSE,"Cuyo",0.0012628698703128919,-8.88505318985392
"Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables","San Juan",2006,9.059241108385303,FALSE,"Cuyo",0.001870547257178301,6.216455625861728
"Fabricación de papel y de  productos de papel","San Juan",2006,44.65371242144581,FALSE,"Cuyo",0.00922007465012174,17.360808189665633
"Edición e impresión; reproducción de grabaciones","San Juan",2006,49.3266025971552,FALSE,"Cuyo",0.010184930513509459,36.63775971958225
"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear","San Juan",2006,0,FALSE,"Cuyo",0,NA
"Fabricación de sustancias y productos químicos","San Juan",2006,99.49920393806549,FALSE,"Cuyo",0.020544542395002672,7.634104247244333
"Fabricación de productos de caucho y plástico","San Juan",2006,117.42827174740793,FALSE,"Cuyo",0.024246526723854123,4.087971088202003
"Fabricación de productos minerales no metálicos","San Juan",2006,176.56718472272644,FALSE,"Cuyo",0.036457497834458036,20.164398818692277
"Fabricación de metales comunes","San Juan",2006,1.0859028809455529,FALSE,"Cuyo",2.2421664587716898e-4,4.378602644126084
"Fabricación de productos elaborados de metal, excepto maquinaria y equipo","San Juan",2006,17.32030648152537,FALSE,"Cuyo",0.00357628761558367,0.08183963267107686
"Fabricación de maquinaria y equipo n.c.p.","San Juan",2006,19.98049688012888,FALSE,"Cuyo",0.0041255623058305164,33.523736262862954
"Fabricación de maquinaria de oficina, contabilidad e informática","San Juan",2006,1.2368685153314287,FALSE,"Cuyo",2.553879492954323e-4,-27.127985957259725
"Fabricación de maquinaria y aparatos eléctricos  n.c.p.","San Juan",2006,25.734911202270528,FALSE,"Cuyo",0.005313730696335815,-11.057066931009828
"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","San Juan",2006,0,FALSE,"Cuyo",0,NA
"Fabricación de instrumentos médicos, ópticos y de precisión; fabricación de relojes","San Juan",2006,9.42908607953242,FALSE,"Cuyo",0.0019469126489460597,6.802084715722234
"Fabricación de vehículos automotores, remolques y semirremolques","San Juan",2006,33.01976595832975,FALSE,"Cuyo",0.006817903608819172,30.267875461372505
"Fabricación de equipo de transporte n.c.p.","San Juan",2006,0.5940840022404472,FALSE,"Cuyo",1.2266614693539656e-4,-21.403072330493234
"Fabricación de muebles y colchones; industrias manufactureras n.c.p.","San Juan",2006,49.648979853820954,FALSE,"Cuyo",0.010251494796987315,10.249492687303906
"Reciclamiento","San Juan",2006,1.7103433471177563,FALSE,"Cuyo",3.5315077924385937e-4,-11.307694570521921
"Reparación, mantenimiento e instalación de maquinas y equipos","San Juan",2006,4.126592285929028,FALSE,"Cuyo",8.520565673865249e-4,-1.1266724290621255
"Generación captación y distribución de energía eléctrica","San Juan",2006,65.7238130781888,FALSE,"Cuyo",0.013570617760787012,4.854442000985704
"Fabricación de gas ; distribución de combustibles gaseosos por tuberías","San Juan",2006,11.91337591796049,FALSE,"Cuyo",0.0024598674856383157,1.0152329327657528
"Captación , depuración y distribución de agua","San Juan",2006,27.006586340229113,FALSE,"Cuyo",0.005576305498449041,0.8781931911145735
"Construcción","San Juan",2006,372.16832937621245,FALSE,"Cuyo",0.07684511753185763,15.789596298418008
"Comercio mayorista, minorista y reparaciones","San Juan",2006,893.6975220677498,FALSE,"Cuyo",0.18453018620991687,10.504225492808184
"Hoteles; campamentos y otros tipos de hospedaje temporal","San Juan",2006,21.685582525371384,FALSE,"Cuyo",0.004477627477604154,16.697520806903366
"Restaurantes, bares y cantinas","San Juan",2006,79.6244890338858,FALSE,"Cuyo",0.016440821894970595,9.246481228782933
"Transporte","San Juan",2006,192.79780928546015,FALSE,"Cuyo",0.039808788510451935,8.740975438760291
"Comunicaciones","San Juan",2006,109.28755846091819,FALSE,"Cuyo",0.022565636599909462,16.362885865813826
"Intermediación financiera y otros servicios financieros","San Juan",2006,68.87930149195819,FALSE,"Cuyo",0.014222161320210643,9.159062255570905
"Servicios de seguros","San Juan",2006,36.695737293117126,FALSE,"Cuyo",0.007576916203305485,-4.727983077796017
"Servicios auxiliares a la actividad financiera","San Juan",2006,7.0531377128003205,FALSE,"Cuyo",0.0014563281013646634,6.265759138944604
"Propiedad de la vivienda*","San Juan",2006,284.3436395248857,FALSE,"Cuyo",0.058711122559378624,2.8966381245513872
"Resto","San Juan",2006,346.28815516139184,FALSE,"Cuyo",0.07150139300640919,18.18594408541756
"Administración pública y defensa; Planes de seguridad social de afiliación obligatoria","San Juan",2006,290.06798561661896,FALSE,"Cuyo",0.05989308247775632,3.030348722985199
"Enseñanza pública","San Juan",2006,273.20378123659157,FALSE,"Cuyo",0.0564109705800659,6.46641285489431
"Enseñanza privada","San Juan",2006,58.06185810521271,FALSE,"Cuyo",0.011988581397271065,22.11535914816938
"Salud pública","San Juan",2006,136.74982020526338,FALSE,"Cuyo",0.02823602971200464,3.1350934974563094
"Salud privada","San Juan",2006,137.29389209527454,FALSE,"Cuyo",0.028348369384764444,1.997862401699213
"Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares","San Juan",2006,9.031015352367346,FALSE,"Cuyo",0.0018647192181770757,43.02446174405388
"Asociaciones","San Juan",2006,33.06680258821394,FALSE,"Cuyo",0.00682761570699209,4.065708157825765
"Servicios culturales y deportivos. Otras actividades","San Juan",2006,80.67719780238839,FALSE,"Cuyo",0.016658184638270082,2.278624233155613
"Servicio doméstico*","San Juan",2006,35.17951824230494,FALSE,"Cuyo",0.0072638481049022915,9.619911657669
"Agricultura, ganaderia, caza y servicios conexos","San Luis",2006,220.44483068816206,FALSE,"Cuyo",0.045517330697954377,-24.801628881669423
"Silvicultura, extracción de madera y servicios conexos","San Luis",2006,0,FALSE,"Cuyo",0,NA
"Pesca","San Luis",2006,0,FALSE,"Cuyo",0,NA
"Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.","San Luis",2006,1.2486355426755074,TRUE,"Cuyo",2.5781759880583497e-4,9.424622029568198
"Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.","San Luis",2006,80.32748888142213,TRUE,"Cuyo",0.016585976927370464,28.626553945951127
"Elaboración de productos alimenticios y bebidas","San Luis",2006,532.4327951436288,FALSE,"Cuyo",0.1099364386787146,9.874606881158265
"Elaboración de productos de tabaco","San Luis",2006,0,FALSE,"Cuyo",0,NA
"Fabricación de productos textiles","San Luis",2006,111.89389086325701,FALSE,"Cuyo",0.02310379071990272,-0.17982070074300527
"Fabricación de prendas de vestir; terminación y teñido de pieles","San Luis",2006,22.28158075421891,FALSE,"Cuyo",0.00460068887302523,-5.845012709364273
"Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes","San Luis",2006,39.485834389937295,FALSE,"Cuyo",0.00815301395909734,20.567527590035194
"Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables","San Luis",2006,16.313012277010035,FALSE,"Cuyo",0.0033683020471585463,5.120287272511592
"Fabricación de papel y de  productos de papel","San Luis",2006,203.1402142209839,FALSE,"Cuyo",0.041944282748138634,-4.772244017774819
"Edición e impresión; reproducción de grabaciones","San Luis",2006,45.65905297230658,FALSE,"Cuyo",0.009427656829185513,18.815443234419348
"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear","San Luis",2006,1.199082697528127,FALSE,"Cuyo",2.475859538515995e-4,1.4903221615504503
"Fabricación de sustancias y productos químicos","San Luis",2006,322.5368194109401,FALSE,"Cuyo",0.06659722990811108,4.589407733520945
"Fabricación de productos de caucho y plástico","San Luis",2006,146.326846930746,FALSE,"Cuyo",0.030213489066375197,3.393171561870001
"Fabricación de productos minerales no metálicos","San Luis",2006,190.16908680262745,FALSE,"Cuyo",0.03926601129861746,5.432835068730846
"Fabricación de metales comunes","San Luis",2006,294.21455765460627,FALSE,"Cuyo",0.06074926445365826,3.748508420219565
"Fabricación de productos elaborados de metal, excepto maquinaria y equipo","San Luis",2006,135.87315980644553,FALSE,"Cuyo",0.028055017341888148,1.3866998852217316
"Fabricación de maquinaria y equipo n.c.p.","San Luis",2006,78.51447205821637,FALSE,"Cuyo",0.016211626183716382,4.739251803163547
"Fabricación de maquinaria de oficina, contabilidad e informática","San Luis",2006,3.3852992251584224,FALSE,"Cuyo",6.98994772805708e-4,-27.127985957259725
"Fabricación de maquinaria y aparatos eléctricos  n.c.p.","San Luis",2006,19.875705249133233,FALSE,"Cuyo",0.004103924985928223,16.298127809695508
"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","San Luis",2006,1.4390198261408933,FALSE,"Cuyo",2.9712804379624416e-4,52.31588380577084
"Fabricación de instrumentos médicos, ópticos y de precisión; fabricación de relojes","San Luis",2006,4.870456107907801,FALSE,"Cuyo",0.0010056491713661942,6.802084715722256
"Fabricación de vehículos automotores, remolques y semirremolques","San Luis",2006,84.68423355112962,FALSE,"Cuyo",0.017485555235823288,3.9586656094444006
"Fabricación de equipo de transporte n.c.p.","San Luis",2006,0.5762495989422162,FALSE,"Cuyo",1.1898370888415191e-4,-20.174506872559206
"Fabricación de muebles y colchones; industrias manufactureras n.c.p.","San Luis",2006,34.21068720773992,FALSE,"Cuyo",0.00706380439122992,11.785944522186798
"Reciclamiento","San Luis",2006,4.9875525353715435,FALSE,"Cuyo",0.0010298271790599005,-1.0787493840793139
"Reparación, mantenimiento e instalación de maquinas y equipos","San Luis",2006,3.2211671950308967,FALSE,"Cuyo",6.651048790390025e-4,1.058200917623564
"Generación captación y distribución de energía eléctrica","San Luis",2006,32.18121582019991,FALSE,"Cuyo",0.006644760224939766,6.238918595002629
"Fabricación de gas ; distribución de combustibles gaseosos por tuberías","San Luis",2006,8.36593610204959,FALSE,"Cuyo",0.0017273940104026008,0.8462500990645383
"Captación , depuración y distribución de agua","San Luis",2006,2.4913248923380564,FALSE,"Cuyo",5.144074308596904e-4,0.8781931911145735
"Construcción","San Luis",2006,223.11413304923582,FALSE,"Cuyo",0.04606848682133699,5.391883660135477
"Comercio mayorista, minorista y reparaciones","San Luis",2006,553.7857374155823,FALSE,"Cuyo",0.11434538277476242,5.166303556719232
"Hoteles; campamentos y otros tipos de hospedaje temporal","San Luis",2006,27.474519349734386,FALSE,"Cuyo",0.005672924055897865,22.783776955614353
"Restaurantes, bares y cantinas","San Luis",2006,53.56335202420927,FALSE,"Cuyo",0.011059732268459138,13.50307060999356
"Transporte","San Luis",2006,189.7387420615955,FALSE,"Cuyo",0.039177153946732504,11.077187866819171
"Comunicaciones","San Luis",2006,86.4005232844031,FALSE,"Cuyo",0.01783993382169914,21.61171308010701
"Intermediación financiera y otros servicios financieros","San Luis",2006,105.65386534401969,FALSE,"Cuyo",0.021815353589233127,10.294162669932462
"Servicios de seguros","San Luis",2006,14.464499013838438,FALSE,"Cuyo",0.0029866220175716485,-5.764182605986257
"Servicios auxiliares a la actividad financiera","San Luis",2006,4.399949730901156,FALSE,"Cuyo",9.084992663724912e-4,6.265759138944582
"Propiedad de la vivienda*","San Luis",2006,203.82471923868664,FALSE,"Cuyo",0.04208561897796958,3.7169781227675225
"Resto","San Luis",2006,170.95653626417095,FALSE,"Cuyo",0.0352990141425483,1.327825541987493
"Administración pública y defensa; Planes de seguridad social de afiliación obligatoria","San Luis",2006,201.23647853435483,FALSE,"Cuyo",0.04155120042210137,-6.979670088915702
"Enseñanza pública","San Luis",2006,164.38578818962733,FALSE,"Cuyo",0.033942289595602464,-4.8955247564048125
"Enseñanza privada","San Luis",2006,31.50145840456831,FALSE,"Cuyo",0.0065044042774444095,4.6557983743817255
"Salud pública","San Luis",2006,64.62333429135934,FALSE,"Cuyo",0.013343391489661346,25.21156352930578
"Salud privada","San Luis",2006,97.51087451948776,FALSE,"Cuyo",0.020133993200452043,7.049184291841715
"Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares","San Luis",2006,4.077848017725035,FALSE,"Cuyo",8.419918769669548e-4,8.439922885900808
"Asociaciones","San Luis",2006,16.52314060197398,FALSE,"Cuyo",0.0034116892312741082,1.8019266299487358
"Servicios culturales y deportivos. Otras actividades","San Luis",2006,71.38784791524283,FALSE,"Cuyo",0.01474012464356631,15.734760051678109
"Servicio doméstico*","San Luis",2006,22.972876125020015,FALSE,"Cuyo",0.0047434271713309405,10.493852728754893
"Agricultura, ganaderia, caza y servicios conexos","Santa Cruz",2006,124.02029612810365,FALSE,"Patagonia",0.025607644391110986,6.6542498767622416
"Silvicultura, extracción de madera y servicios conexos","Santa Cruz",2006,0,FALSE,"Patagonia",0,NA
"Pesca","Santa Cruz",2006,587.306192066452,FALSE,"Patagonia",0.12126666831693846,134.89910810220417
"Extracción de carbón y lignito; extracción de turba. Extracción de petróleo crudo y gas natural; actividades de servicios relacionadas con la extracción de petróleo y gas, excepto las actividades de prospección.","Santa Cruz",2006,4158.139612835362,TRUE,"Patagonia",0.8585704425676733,2.8106581483164916
"Extracción de minerales metalíferos. Explotación de  minas y canteras n.c.p.","Santa Cruz",2006,191.18502913859723,TRUE,"Patagonia",0.03947578252859837,-6.860097433884782
"Elaboración de productos alimenticios y bebidas","Santa Cruz",2006,109.84409584931458,FALSE,"Patagonia",0.022680550142106553,-2.071516188357836
"Elaboración de productos de tabaco","Santa Cruz",2006,0,FALSE,"Patagonia",0,NA
"Fabricación de productos textiles","Santa Cruz",2006,0.06666595264230649,FALSE,"Patagonia",1.3765150233921907e-5,-1.8996121175698488
"Fabricación de prendas de vestir; terminación y teñido de pieles","Santa Cruz",2006,6.114965182652157,FALSE,"Patagonia",0.0012626147392813506,-7.953494178488995
"Curtido y terminación de cueros; fabricación de artículos de marroquinería, talabartería y calzado y de sus partes","Santa Cruz",2006,0.2326361257129054,FALSE,"Patagonia",4.803458277206875e-5,20.567527590035173
"Producción de madera y fabricación de productos de madera y corcho, excepto muebles; fabricación de artículos de paja y de materiales trenzables","Santa Cruz",2006,1.6708106620358338,FALSE,"Patagonia",3.44988091578947e-4,5.120287272511592
"Fabricación de papel y de  productos de papel","Santa Cruz",2006,0,FALSE,"Patagonia",0,NA
"Edición e impresión; reproducción de grabaciones","Santa Cruz",2006,7.745486438011849,FALSE,"Patagonia",0.0015992838957254723,11.069428249960467
"Fabricación de coque, productos de la refinación del petróleo y combustible nuclear","Santa Cruz",2006,7.395289842082391,FALSE,"Patagonia",0.0015269754899603697,1.4903221615504725
"Fabricación de sustancias y productos químicos","Santa Cruz",2006,3.0546349611088424,FALSE,"Patagonia",6.307193924769614e-4,31.81566383510375
"Fabricación de productos de caucho y plástico","Santa Cruz",2006,0.941736389994849,FALSE,"Patagonia",1.944492259577178e-4,2.6285233802699093
"Fabricación de productos minerales no metálicos","Santa Cruz",2006,6.338263072227504,FALSE,"Patagonia",0.0013087211680518854,31.755296470515205
"Fabricación de metales comunes","Santa Cruz",2006,0.31294970667369476,FALSE,"Patagonia",6.461768799942799e-5,4.378602644126062
"Fabricación de productos elaborados de metal, excepto maquinaria y equipo","Santa Cruz",2006,18.83363271243346,FALSE,"Patagonia",0.003888758406080783,12.82345823592619
"Fabricación de maquinaria y equipo n.c.p.","Santa Cruz",2006,2.792165593960741,FALSE,"Patagonia",5.765248579747536e-4,42.29274070511173
"Fabricación de maquinaria de oficina, contabilidad e informática","Santa Cruz",2006,0,FALSE,"Patagonia",0,NA
"Fabricación de maquinaria y aparatos eléctricos  n.c.p.","Santa Cruz",2006,0.07419095173271266,FALSE,"Patagonia",1.5318908020079047e-5,-2.8962764827448084
"Fabricación de equipos y aparatos de radio, televisión y comunicaciones","Santa Cruz",2006,0,FALSE,"Patagonia",0,NA
"Fabricación de instrumentos médicos, ópticos y de precisión; fabricación de relojes","Santa Cruz",2006,0,FALSE,"Patagonia",0,NA
"Fabricación de vehículos automotores, remolques y semirremolques","Santa Cruz",2006,2.2177905655886647,FALSE,"Patagonia",4.579282094189902e-4,22.024189168676457
"Fabricación de equipo de transporte n.c.p.","Santa Cruz",2006,3.5208509765310176,FALSE,"Patagonia",7.269834259061349e-4,-22.433563381226694
"Fabricación de muebles y colchones; industrias manufactureras n.c.p.","Santa Cruz",2006,5.795942032107493,FALSE,"Patagonia",0.0011967430098408626,15.490826002614488
"Reciclamiento","Santa Cruz",2006,0,FALSE,"Patagonia",0,NA
"Reparación, mantenimiento e instalación de maquinas y equipos","Santa Cruz",2006,26.308559555055126,FALSE,"Patagonia",0.005432177301305062,34.99798893311716
"Generación captación y distribución de energía eléctrica","Santa Cruz",2006,75.89587919984963,FALSE,"Patagonia",0.01567094053132208,-2.073400238380796
"Fabricación de gas ; distribución de combustibles gaseosos por tuberías","Santa Cruz",2006,22.762821855392932,FALSE,"Patagonia",0.004700055278121713,17.817988945609642
"Captación , depuración y distribución de agua","Santa Cruz",2006,9.815957270190598,FALSE,"Patagonia",0.0020267936054090834,0.8781931911145735
"Construcción","Santa Cruz",2006,700.2895217663533,FALSE,"Patagonia",0.1445954057849592,11.706652744037637
"Comercio mayorista, minorista y reparaciones","Santa Cruz",2006,365.3113874133359,FALSE,"Patagonia",0.07542929982396845,6.673741804446087
"Hoteles; campamentos y otros tipos de hospedaje temporal","Santa Cruz",2006,43.38681906429534,FALSE,"Patagonia",0.008958487187551422,-31.198560430579192
"Restaurantes, bares y cantinas","Santa Cruz",2006,53.742785242370374,FALSE,"Patagonia",0.011096781543344564,18.993439107067566
"Transporte","Santa Cruz",2006,188.06170441025955,FALSE,"Patagonia",0.03883088010973444,14.66452986041562
"Comunicaciones","Santa Cruz",2006,93.50231127337288,FALSE,"Patagonia",0.01930630720605837,21.26836871842821
"Intermediación financiera y otros servicios financieros","Santa Cruz",2006,56.49460003224246,FALSE,"Patagonia",0.011664974788879606,12.661703408950874
"Servicios de seguros","Santa Cruz",2006,11.667404505323425,FALSE,"Patagonia",0.0024090794399568003,-2.2026017244850205
"Servicios auxiliares a la actividad financiera","Santa Cruz",2006,6.640440805129771,FALSE,"Patagonia",0.0013711146646702174,6.265759138944582
"Propiedad de la vivienda*","Santa Cruz",2006,241.44945345571026,FALSE,"Patagonia",0.04985435396909073,5.518808394455421
"Resto","Santa Cruz",2006,273.8770159717124,FALSE,"Patagonia",0.05654997972797917,15.023536751289868
"Administración pública y defensa; Planes de seguridad social de afiliación obligatoria","Santa Cruz",2006,393.6114447542776,FALSE,"Patagonia",0.08127268052261093,1.3233243900129477
"Enseñanza pública","Santa Cruz",2006,185.92139813402068,FALSE,"Patagonia",0.0383889508149247,-1.5597032211712047
"Enseñanza privada","Santa Cruz",2006,27.95104373625464,FALSE,"Patagonia",0.005771316556276178,6.939072325362661
"Salud pública","Santa Cruz",2006,94.31450723174179,FALSE,"Patagonia",0.01947400899300077,9.207693415932772
"Salud privada","Santa Cruz",2006,56.07917849911138,FALSE,"Patagonia",0.0115791987729778,8.110417713980889
"Eliminación de desperdicios y aguas residuales, saneamiento y servicios similares","Santa Cruz",2006,16.339676349598367,FALSE,"Patagonia",0.0033738076306007556,8.439922885900808
"Asociaciones","Santa Cruz",2006,12.805832023279999,FALSE,"Patagonia",0.0026441413447822392,-4.563173735600568
